Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Age,Gender,State,City,Region,Customer_Segment,Category,Product,Brand,Quantity,Unit_Price,Discount_Percent,Discount_Amount,Sales,Cost,Profit,Shipping_Cost,Payment_Method,Sales_Channel,Order_Status,Returned,Delivery_Days,Customer_Rating
ORD101531,2025-03-02,CUST1767,Customer 1767,42,Other,Haryana,Gurgaon,Central,Consumer,Grocery,Coffee,Britannia,3,1726.87,5,259.03,4921.58,2744.07,2177.51,243.77,UPI,Website,Returned,Yes,0,4
ORD101532,2025-11-11,CUST1129,Customer 1129,27,Other,Haryana,Faridabad,North,Home Office,Sports,Dumbbells,Cosco,3,2269.76,5,340.46,6468.82,4421.34,2047.48,61.11,Cash on Delivery,Marketplace,Cancelled,No,0,0
ORD101533,2024-05-29,CUST1089,Customer 1089,65,Male,Telangana,Warangal,East,Home Office,Sports,Yoga Mat,Nike,1,8077.45,15,1211.62,6865.83,4901.3,1964.53,205.92,Credit Card,Mobile App,Returned,Yes,0,1
ORD101534,2024-05-12,CUST1032,Customer 1032,20,Other,Tamil Nadu,Coimbatore,Central,Corporate,Sports,Cycling Helmet,Nivia,2,8403.64,30,5042.18,11765.1,6661.65,5103.45,74.27,Net Banking,Social Media,Delivered,No,8,3
ORD101535,2024-05-05,CUST1046,Customer 1046,39,Other,Maharashtra,Nashik,North,Home Office,Sports,Football,Adidas,2,9267.89,5,926.79,17608.99,11400.58,6208.41,70.98,Credit Card,Social Media,Returned,Yes,0,5
ORD101536,2024-01-30,CUST1308,Customer 1308,48,Female,Karnataka,Mangalore,Central,Corporate,Electronics,Keyboard,Samsung,2,95059.74,10,19011.95,171107.53,108911.42,62196.11,122.07,UPI,Website,Delivered,No,8,4
ORD101537,2025-08-21,CUST1097,Customer 1097,42,Female,Gujarat,Vadodara,South,Consumer,Home & Kitchen,Cooker,Milton,5,8429.43,25,10536.79,31610.36,27430.49,4179.87,87.11,Net Banking,Social Media,Delivered,No,6,4
ORD101538,2025-12-14,CUST1427,Customer 1427,59,Male,Tamil Nadu,Coimbatore,North,Consumer,Grocery,Dry Fruits,MDH,5,1577.43,10,788.72,7098.43,4077.64,3020.79,115.66,UPI,Mobile App,Delivered,No,3,5
ORD101539,2025-08-26,CUST1631,Customer 1631,18,Male,Karnataka,Mysore,Central,Consumer,Grocery,Spices,Tata,3,1680.25,30,1512.22,3528.53,2991.64,536.89,47.52,Credit Card,Marketplace,Cancelled,No,0,0
ORD101540,2025-08-06,CUST1049,Customer 1049,41,Male,Maharashtra,Pune,West,Consumer,Electronics,Tablet,Sony,3,37310.75,5,5596.61,106335.64,67594.71,38740.93,207.95,Net Banking,Mobile App,Returned,Yes,0,3
ORD101541,2024-08-08,CUST1404,Customer 1404,49,Male,Telangana,Warangal,East,Home Office,Grocery,Biscuits,Aashirvaad,1,2059.18,20,411.84,1647.34,1302.18,345.16,57.74,Net Banking,Social Media,Returned,Yes,0,5
ORD101542,2025-01-24,CUST1548,Customer 1548,60,Male,Telangana,Warangal,Central,Consumer,Sports,Running Shoes,Nivia,2,9017.12,10,1803.42,16230.82,10895.66,5335.16,175.98,Wallet,Website,Returned,Yes,0,2
ORD101543,2024-08-02,CUST1433,Customer 1433,49,Female,Maharashtra,Nagpur,Central,Consumer,Electronics,Smartwatch,Dell,1,52696.36,20,10539.27,42157.09,29128.06,13029.03,190.05,Net Banking,Social Media,Returned,Yes,0,4
ORD101544,2025-05-06,CUST1082,Customer 1082,32,Female,Gujarat,Ahmedabad,West,Corporate,Home & Kitchen,Lamp,Usha,3,18418.13,20,11050.88,44203.51,36433.14,7770.37,134.49,Debit Card,Marketplace,Delivered,No,4,1
ORD101545,2025-12-26,CUST1299,Customer 1299,51,Female,Karnataka,Mangalore,West,Corporate,Grocery,Cooking Oil,Catch,4,2415.15,5,483.03,9177.57,7976.22,1201.35,44.16,Debit Card,Website,Returned,Yes,0,2
ORD101546,2025-05-19,CUST1074,Customer 1074,40,Other,Rajasthan,Jodhpur,North,Home Office,Sports,Dumbbells,Yonex,4,4080.43,10,1632.17,14689.55,9379.47,5310.08,119.38,Cash on Delivery,Social Media,Delivered,No,7,3
ORD101547,2025-08-02,CUST1039,Customer 1039,23,Other,Uttar Pradesh,Lucknow,West,Home Office,Grocery,Spices,Bru,2,909.86,10,181.97,1637.75,933.74,704.01,54.26,Wallet,Mobile App,Delivered,No,6,5
ORD101548,2025-07-08,CUST1582,Customer 1582,58,Other,Haryana,Panipat,North,Consumer,Fashion,Dress,Nike,2,3872.12,10,774.42,6969.82,4936.49,2033.33,120.25,Wallet,Website,Delivered,No,5,4
ORD101549,2024-11-03,CUST1384,Customer 1384,51,Female,Maharashtra,Pune,North,Corporate,Home & Kitchen,Mixer,Usha,5,373.95,20,373.95,1495.8,1252.36,243.44,126.5,Debit Card,Marketplace,Delivered,No,7,4
ORD101550,2025-08-22,CUST1766,Customer 1766,43,Other,Tamil Nadu,Chennai,South,Consumer,Home & Kitchen,Cookware Set,Prestige,2,22339.28,0,0,44678.56,33641.52,11037.04,126.23,Wallet,Marketplace,Delivered,No,3,4
ORD101551,2025-08-10,CUST1419,Customer 1419,46,Other,Karnataka,Mangalore,East,Home Office,Sports,Football,Puma,1,1874.16,10,187.42,1686.74,1323.24,363.5,210.62,UPI,Mobile App,Delivered,No,3,5
ORD101552,2024-01-21,CUST1396,Customer 1396,29,Female,Maharashtra,Pune,Central,Corporate,Electronics,Monitor,Sony,4,54751.65,20,43801.32,175205.28,128106.15,47099.13,49.65,Cash on Delivery,Social Media,Delivered,No,5,2
ORD101553,2025-02-08,CUST1683,Customer 1683,54,Other,Karnataka,Mangalore,Central,Consumer,Sports,Running Shoes,Adidas,1,6853.42,0,0,6853.42,5649.22,1204.2,212.63,Cash on Delivery,Social Media,Delivered,No,2,5
ORD101554,2024-11-02,CUST1283,Customer 1283,57,Other,Haryana,Panipat,South,Home Office,Home & Kitchen,Lamp,Prestige,1,19888.27,10,1988.83,17899.44,11847.42,6052.02,177.88,Wallet,Marketplace,Delivered,No,3,5
ORD101555,2025-03-31,CUST1371,Customer 1371,38,Female,Karnataka,Mysore,East,Consumer,Sports,Running Shoes,Puma,4,5452.42,20,4361.94,17447.74,12949.28,4498.46,38.07,Cash on Delivery,Social Media,Delivered,No,5,2
ORD101556,2025-07-31,CUST1056,Customer 1056,49,Female,Tamil Nadu,Coimbatore,South,Corporate,Sports,Yoga Mat,Yonex,2,14276.02,0,0,28552.04,23524.67,5027.37,88.44,UPI,Marketplace,Cancelled,No,0,0
ORD101557,2024-02-22,CUST1785,Customer 1785,36,Other,West Bengal,Kolkata,North,Home Office,Fashion,Shirt,Allen Solly,1,1584.54,20,316.91,1267.63,966.36,301.27,131.72,Debit Card,Social Media,Delivered,No,5,2
ORD101558,2025-05-27,CUST1650,Customer 1650,49,Female,Tamil Nadu,Coimbatore,West,Home Office,Fashion,Sneakers,Zara,3,4995.1,5,749.26,14236.04,8878.63,5357.41,89.48,Debit Card,Marketplace,Returned,Yes,0,1
ORD101559,2024-08-31,CUST1768,Customer 1768,55,Female,Tamil Nadu,Chennai,Central,Corporate,Beauty,Shampoo,Mamaearth,2,3287.98,20,1315.19,5260.77,3500.21,1760.56,33.88,Cash on Delivery,Marketplace,Returned,Yes,0,4
ORD101560,2024-06-08,CUST1421,Customer 1421,28,Male,Telangana,Hyderabad,West,Consumer,Grocery,Wheat Flour,MDH,5,1944.86,15,1458.64,8265.66,6259.28,2006.38,55.86,Debit Card,Website,Delivered,No,4,3
ORD101561,2025-10-10,CUST1252,Customer 1252,36,Male,Telangana,Warangal,East,Home Office,Beauty,Face Wash,Loreal,1,1638.74,30,491.62,1147.12,884.33,262.79,137.61,Debit Card,Marketplace,Returned,Yes,0,5
ORD101562,2025-02-16,CUST1020,Customer 1020,22,Female,Karnataka,Mysore,North,Home Office,Electronics,Smartwatch,Logitech,1,15158.01,0,0,15158.01,9292.13,5865.88,211.42,UPI,Website,Delivered,No,6,5
ORD101563,2025-08-09,CUST1542,Customer 1542,38,Female,Telangana,Warangal,South,Consumer,Beauty,Hair Dryer,Nivea,3,3511.55,30,3160.4,7374.25,5377.22,1997.03,184.16,Wallet,Marketplace,Delivered,No,2,4
ORD101564,2025-11-24,CUST1377,Customer 1377,61,Female,West Bengal,Siliguri,West,Consumer,Grocery,Tea,MDH,2,914.7,10,182.94,1646.46,1335.1,311.36,137.1,Cash on Delivery,Mobile App,Delivered,No,7,1
ORD101565,2024-08-24,CUST1049,Customer 1049,56,Female,Delhi,New Delhi,West,Home Office,Fashion,Jacket,H&M,3,9897.19,10,2969.16,26722.41,20094.99,6627.42,46.37,Debit Card,Mobile App,Delivered,No,5,2
ORD101566,2025-05-06,CUST1201,Customer 1201,63,Other,Maharashtra,Nagpur,West,Home Office,Beauty,Lipstick,The Body Shop,5,2572.17,5,643.04,12217.81,10552.88,1664.93,88.97,Wallet,Mobile App,Delivered,No,1,1
ORD101567,2024-06-06,CUST1426,Customer 1426,33,Other,Tamil Nadu,Madurai,Central,Corporate,Home & Kitchen,Cookware Set,Usha,4,20652.96,10,8261.18,74350.66,64798.24,9552.42,105.4,Wallet,Website,Returned,Yes,0,4
ORD101568,2024-03-31,CUST1642,Customer 1642,60,Male,Rajasthan,Jaipur,West,Consumer,Fashion,Handbag,Roadster,2,8164.96,10,1632.99,14696.93,11947.61,2749.32,66.57,UPI,Social Media,Delivered,No,6,2
ORD101569,2025-09-25,CUST1280,Customer 1280,42,Female,Haryana,Panipat,South,Corporate,Sports,Running Shoes,Cosco,3,6096.42,20,3657.85,14631.41,10227.31,4404.1,88.1,Wallet,Marketplace,Returned,Yes,0,2
ORD101570,2025-12-05,CUST1193,Customer 1193,50,Male,Delhi,New Delhi,North,Consumer,Home & Kitchen,Table,Prestige,5,16726.88,20,16726.88,66907.52,38683.14,28224.38,114.05,Net Banking,Website,Delivered,No,6,2
ORD101571,2025-06-09,CUST1392,Customer 1392,60,Male,West Bengal,Siliguri,North,Corporate,Sports,Running Shoes,Nike,3,11770.75,15,5296.84,30015.41,25046.22,4969.19,236.6,Wallet,Mobile App,Delivered,No,3,1
ORD101572,2024-04-09,CUST1201,Customer 1201,18,Other,Karnataka,Bengaluru,East,Corporate,Fashion,Jacket,Zara,1,2459.63,10,245.96,2213.67,1613.24,600.43,230.51,Cash on Delivery,Website,Delivered,No,8,4
ORD101573,2025-03-21,CUST1619,Customer 1619,41,Male,Telangana,Warangal,West,Home Office,Sports,Running Shoes,Yonex,1,14578.47,10,1457.85,13120.62,10574.02,2546.6,112.99,Cash on Delivery,Website,Returned,Yes,0,4
ORD101574,2024-05-30,CUST1514,Customer 1514,42,Other,Delhi,Delhi,South,Home Office,Sports,Yoga Mat,Nike,1,4444.5,25,1111.12,3333.38,2450.37,883.01,174.49,Credit Card,Social Media,Delivered,No,4,1
ORD101575,2025-09-21,CUST1331,Customer 1331,63,Other,Telangana,Warangal,North,Corporate,Home & Kitchen,Lamp,Usha,4,11814.89,5,2362.98,44896.58,33417.03,11479.55,48.33,Debit Card,Website,Delivered,No,4,5
ORD101576,2024-05-13,CUST1055,Customer 1055,25,Other,Maharashtra,Nagpur,East,Home Office,Grocery,Dry Fruits,Tata,3,2045.16,5,306.77,5828.71,4562.16,1266.55,161.16,Net Banking,Website,Returned,Yes,0,1
ORD101577,2025-04-20,CUST1069,Customer 1069,56,Male,Rajasthan,Udaipur,East,Consumer,Fashion,Handbag,Nike,1,5709.75,10,570.98,5138.77,3026.2,2112.57,103.07,Cash on Delivery,Website,Delivered,No,7,2
ORD101578,2025-07-17,CUST1238,Customer 1238,30,Female,Telangana,Hyderabad,Central,Consumer,Fashion,Sneakers,Puma,5,5629.3,15,4221.98,23924.52,17219.71,6704.81,61.14,Net Banking,Marketplace,Cancelled,No,0,0
ORD101579,2025-04-04,CUST1260,Customer 1260,42,Other,Telangana,Warangal,North,Consumer,Fashion,Jeans,Levis,2,10659.06,20,4263.62,17054.5,14170.98,2883.52,135.6,Credit Card,Website,Delivered,No,4,3
ORD101580,2025-07-10,CUST1724,Customer 1724,48,Other,Delhi,New Delhi,Central,Consumer,Home & Kitchen,Mixer,Usha,2,4937.61,20,1975.04,7900.18,5303.57,2596.61,239.33,Credit Card,Marketplace,Cancelled,No,0,0
ORD101581,2024-03-24,CUST1059,Customer 1059,54,Female,West Bengal,Siliguri,East,Home Office,Grocery,Dry Fruits,Aashirvaad,4,1763.18,10,705.27,6347.45,3559.51,2787.94,120.38,Cash on Delivery,Website,Delivered,No,2,2
ORD101582,2024-08-25,CUST1119,Customer 1119,53,Female,Karnataka,Mangalore,West,Home Office,Home & Kitchen,Cooker,Bajaj,5,14867.27,10,7433.64,66902.71,42074.6,24828.11,114.74,Cash on Delivery,Website,Delivered,No,7,4
ORD101583,2024-11-28,CUST1082,Customer 1082,58,Female,Maharashtra,Nagpur,South,Consumer,Electronics,Keyboard,Apple,5,95985.05,30,143977.58,335947.67,259750.16,76197.51,177.03,Credit Card,Marketplace,Delivered,No,4,1
ORD101584,2024-09-27,CUST1045,Customer 1045,55,Female,Tamil Nadu,Coimbatore,West,Home Office,Grocery,Spices,Catch,3,334.96,0,0,1004.88,652.89,351.99,91.8,Credit Card,Website,Cancelled,No,0,0
ORD101585,2024-12-15,CUST1369,Customer 1369,55,Other,Telangana,Hyderabad,East,Corporate,Grocery,Wheat Flour,Britannia,3,447.38,0,0,1342.14,939.71,402.43,201.48,Cash on Delivery,Website,Cancelled,No,0,0
ORD101586,2025-02-05,CUST1350,Customer 1350,47,Male,West Bengal,Siliguri,South,Corporate,Electronics,Smartphone,Samsung,3,105792.98,20,63475.79,253903.15,163939.4,89963.75,193.5,Wallet,Mobile App,Delivered,No,8,2
ORD101587,2025-08-16,CUST1760,Customer 1760,44,Male,Uttar Pradesh,Kanpur,Central,Home Office,Home & Kitchen,Lamp,Ikea,1,15319.16,15,2297.87,13021.29,11272.41,1748.88,113.65,Net Banking,Mobile App,Delivered,No,7,4
ORD101588,2024-08-11,CUST1786,Customer 1786,46,Female,Telangana,Hyderabad,West,Corporate,Sports,Dumbbells,Decathlon,5,2243.59,25,2804.49,8413.46,6797.99,1615.47,134.8,Net Banking,Marketplace,Cancelled,No,0,0
ORD101589,2024-05-27,CUST1072,Customer 1072,60,Male,Maharashtra,Nashik,South,Corporate,Beauty,Face Wash,The Body Shop,4,1453.5,30,1744.2,4069.8,3029.79,1040.01,223.46,UPI,Mobile App,Delivered,No,1,4
ORD101590,2025-02-20,CUST1701,Customer 1701,33,Male,Haryana,Gurgaon,Central,Home Office,Grocery,Spices,Fortune,5,2418.75,10,1209.38,10884.37,7018.77,3865.6,66.07,Credit Card,Marketplace,Delivered,No,3,2
ORD101591,2025-01-21,CUST1409,Customer 1409,57,Female,Telangana,Hyderabad,East,Corporate,Home & Kitchen,Cookware Set,Prestige,5,24626.54,15,18469.91,104662.79,82008.21,22654.58,179.61,Net Banking,Social Media,Delivered,No,3,2
ORD101592,2024-05-19,CUST1272,Customer 1272,34,Other,Karnataka,Bengaluru,Central,Corporate,Home & Kitchen,Bedsheet,Havells,5,8754.95,30,13132.42,30642.33,24087.41,6554.92,40.68,Debit Card,Mobile App,Delivered,No,6,3
ORD101593,2025-01-05,CUST1455,Customer 1455,44,Female,Karnataka,Bengaluru,East,Consumer,Electronics,Smartphone,Samsung,3,115588.72,10,34676.62,312089.54,226172.66,85916.88,31.42,Cash on Delivery,Social Media,Delivered,No,3,3
ORD101594,2024-02-13,CUST1493,Customer 1493,20,Male,Uttar Pradesh,Greater Noida,West,Corporate,Grocery,Dry Fruits,MDH,2,1819.16,10,363.83,3274.49,1983.35,1291.14,84.8,Credit Card,Mobile App,Delivered,No,6,5
ORD101595,2024-07-26,CUST1178,Customer 1178,54,Male,Haryana,Rohtak,West,Corporate,Grocery,Dry Fruits,Catch,1,666.42,10,66.64,599.78,489.32,110.46,154.82,Debit Card,Website,Delivered,No,8,5
ORD101596,2025-07-08,CUST1043,Customer 1043,29,Other,Maharashtra,Pune,East,Corporate,Beauty,Face Wash,Lakme,5,3113.37,30,4670.05,10896.8,6009.38,4887.42,101.32,Wallet,Website,Returned,Yes,0,4
ORD101597,2024-03-25,CUST1543,Customer 1543,49,Other,Haryana,Gurgaon,North,Corporate,Fashion,T-Shirt,Nike,4,4521.97,20,3617.58,14470.3,12481.33,1988.97,44.7,Cash on Delivery,Social Media,Delivered,No,3,1
ORD101598,2024-12-30,CUST1236,Customer 1236,64,Female,Uttar Pradesh,Noida,Central,Corporate,Fashion,Watch,Zara,2,5047.32,30,3028.39,7066.25,4476.08,2590.17,67.58,Debit Card,Mobile App,Delivered,No,1,4
ORD101599,2024-05-25,CUST1437,Customer 1437,21,Male,Gujarat,Surat,West,Home Office,Fashion,T-Shirt,Zara,2,8358.9,10,1671.78,15046.02,10250.94,4795.08,185.59,Credit Card,Mobile App,Delivered,No,5,3
ORD101600,2025-11-10,CUST1374,Customer 1374,20,Other,Delhi,Delhi,West,Corporate,Fashion,Handbag,Allen Solly,5,4304.22,5,1076.06,20445.04,15434.31,5010.73,131.27,Net Banking,Social Media,Delivered,No,2,5
ORD101601,2024-12-24,CUST1742,Customer 1742,64,Female,Rajasthan,Jaipur,South,Consumer,Sports,Football,Yonex,1,8700.42,0,0,8700.42,5127.35,3573.07,153.72,Credit Card,Mobile App,Cancelled,No,0,0
ORD101602,2025-10-24,CUST1352,Customer 1352,52,Other,Karnataka,Mangalore,North,Consumer,Grocery,Dry Fruits,Tata,2,1897.18,20,758.87,3035.49,2175.91,859.58,160.55,Cash on Delivery,Mobile App,Delivered,No,6,3
ORD101603,2024-06-17,CUST1713,Customer 1713,25,Female,Karnataka,Mangalore,Central,Corporate,Grocery,Dry Fruits,Aashirvaad,1,2264.89,30,679.47,1585.42,1046.86,538.56,235.99,Credit Card,Social Media,Delivered,No,3,3
ORD101604,2024-03-22,CUST1589,Customer 1589,48,Other,Tamil Nadu,Madurai,South,Home Office,Fashion,Handbag,Nike,5,11130.41,10,5565.2,50086.85,39003.79,11083.06,69.12,Cash on Delivery,Social Media,Returned,Yes,0,4
ORD101605,2024-07-14,CUST1532,Customer 1532,49,Male,Karnataka,Mysore,West,Consumer,Beauty,Shampoo,The Body Shop,3,1305.68,20,783.41,3133.63,2612.75,520.88,166.98,Debit Card,Social Media,Delivered,No,7,3
ORD101606,2024-06-09,CUST1663,Customer 1663,19,Other,Maharashtra,Mumbai,East,Consumer,Sports,Cycling Helmet,Adidas,5,13762.11,0,0,68810.55,55169.32,13641.23,79.81,Debit Card,Social Media,Cancelled,No,0,0
ORD101607,2025-08-04,CUST1490,Customer 1490,44,Male,Uttar Pradesh,Lucknow,West,Corporate,Grocery,Spices,Tata,3,73.24,5,10.99,208.73,143.66,65.07,107.95,Wallet,Mobile App,Delivered,No,5,2
ORD101608,2024-02-03,CUST1275,Customer 1275,58,Male,Rajasthan,Jaipur,East,Consumer,Fashion,Shirt,H&M,2,5127.32,10,1025.46,9229.18,5237.62,3991.56,197.3,Cash on Delivery,Mobile App,Returned,Yes,0,1
ORD101609,2025-02-09,CUST1586,Customer 1586,18,Male,Haryana,Faridabad,East,Consumer,Electronics,Smartphone,Logitech,3,109417.4,15,49237.83,279014.37,198698.12,80316.25,220.58,Net Banking,Mobile App,Delivered,No,2,5
ORD101610,2024-06-16,CUST1781,Customer 1781,38,Other,West Bengal,Siliguri,West,Home Office,Fashion,Shirt,H&M,2,7029.94,10,1405.99,12653.89,10442.51,2211.38,241.82,Cash on Delivery,Social Media,Returned,Yes,0,4
ORD101611,2024-06-21,CUST1413,Customer 1413,38,Male,Rajasthan,Jaipur,South,Home Office,Electronics,Monitor,Lenovo,2,52037.51,10,10407.5,93667.52,74444.96,19222.56,132.29,Net Banking,Website,Delivered,No,1,2
ORD101612,2025-04-09,CUST1256,Customer 1256,65,Other,Telangana,Warangal,East,Home Office,Grocery,Rice,Tata,4,215.51,15,129.31,732.73,475.81,256.92,129.35,UPI,Marketplace,Delivered,No,6,3
ORD101613,2025-09-05,CUST1275,Customer 1275,54,Male,Telangana,Warangal,South,Home Office,Fashion,Jacket,Puma,2,8772.19,0,0,17544.38,13903.1,3641.28,127.43,Net Banking,Social Media,Delivered,No,4,3
ORD101614,2025-11-18,CUST1228,Customer 1228,39,Female,Tamil Nadu,Chennai,South,Home Office,Grocery,Rice,Taj,5,2169.56,20,2169.56,8678.24,5272.82,3405.42,133.14,UPI,Mobile App,Returned,Yes,0,2
ORD101615,2024-12-14,CUST1318,Customer 1318,24,Male,Maharashtra,Nagpur,West,Corporate,Fashion,T-Shirt,Allen Solly,2,7660.13,10,1532.03,13788.23,7813.19,5975.04,246.87,UPI,Marketplace,Delivered,No,3,3
ORD101616,2024-08-23,CUST1335,Customer 1335,24,Male,Uttar Pradesh,Kanpur,East,Corporate,Fashion,Watch,Nike,3,824.42,5,123.66,2349.6,1602.24,747.36,57.61,Debit Card,Social Media,Delivered,No,8,1
ORD101617,2024-06-04,CUST1161,Customer 1161,41,Female,Karnataka,Bengaluru,North,Consumer,Electronics,Tablet,Samsung,3,113583.25,25,85187.44,255562.31,166327.87,89234.44,47.31,Debit Card,Mobile App,Cancelled,No,0,0
ORD101618,2025-08-23,CUST1229,Customer 1229,64,Other,Gujarat,Ahmedabad,Central,Corporate,Grocery,Rice,Catch,1,2118.98,20,423.8,1695.18,1437.73,257.45,106.85,UPI,Social Media,Returned,Yes,0,3
ORD101619,2025-05-23,CUST1647,Customer 1647,59,Male,Tamil Nadu,Coimbatore,East,Corporate,Electronics,Monitor,Logitech,1,107349.31,25,26837.33,80511.98,55765.83,24746.15,80.74,Credit Card,Website,Cancelled,No,0,0
ORD101620,2024-03-17,CUST1470,Customer 1470,45,Male,Telangana,Hyderabad,East,Consumer,Beauty,Face Wash,Maybelline,5,3994.23,25,4992.79,14978.36,9411.76,5566.6,58.91,UPI,Marketplace,Delivered,No,6,1
ORD101621,2025-04-16,CUST1044,Customer 1044,65,Other,Telangana,Warangal,North,Consumer,Grocery,Spices,Britannia,1,799.88,10,79.99,719.89,560.51,159.38,122.94,UPI,Website,Cancelled,No,0,0
ORD101622,2024-08-09,CUST1401,Customer 1401,60,Male,Delhi,New Delhi,Central,Home Office,Home & Kitchen,Cookware Set,Milton,5,3932.79,5,983.2,18680.75,13590.67,5090.08,75.57,UPI,Social Media,Delivered,No,7,2
ORD101623,2025-03-06,CUST1343,Customer 1343,43,Other,Delhi,Delhi,West,Consumer,Grocery,Dry Fruits,Britannia,5,162.08,20,162.08,648.32,490.87,157.45,175.38,Net Banking,Website,Delivered,No,3,4
ORD101624,2024-01-02,CUST1216,Customer 1216,40,Female,West Bengal,Kolkata,West,Home Office,Electronics,Mouse,Dell,5,13915.05,15,10436.29,59138.96,41258.38,17880.58,169.1,Credit Card,Website,Delivered,No,5,1
ORD101625,2025-06-16,CUST1623,Customer 1623,53,Male,Telangana,Warangal,North,Corporate,Grocery,Tea,Tata,5,1480.77,20,1480.77,5923.08,3459.49,2463.59,86.17,Cash on Delivery,Social Media,Delivered,No,7,4
ORD101626,2025-04-05,CUST1436,Customer 1436,37,Female,Telangana,Warangal,East,Home Office,Home & Kitchen,Mixer,Bajaj,3,1942.36,20,1165.42,4661.66,3737.46,924.2,226.51,Net Banking,Marketplace,Delivered,No,7,1
ORD101627,2025-05-30,CUST1738,Customer 1738,20,Male,Maharashtra,Mumbai,East,Corporate,Beauty,Shampoo,Loreal,1,5509.21,30,1652.76,3856.45,2387.67,1468.78,235.04,Debit Card,Mobile App,Delivered,No,6,5
ORD101628,2024-01-19,CUST1165,Customer 1165,44,Male,West Bengal,Kolkata,East,Corporate,Fashion,Watch,Allen Solly,2,1463.23,30,877.94,2048.52,1591.45,457.07,135.83,Net Banking,Social Media,Cancelled,No,0,0
ORD101629,2024-09-25,CUST1025,Customer 1025,60,Male,Delhi,New Delhi,Central,Consumer,Sports,Football,Yonex,1,2335.89,20,467.18,1868.71,1616.9,251.81,93.82,Net Banking,Website,Delivered,No,6,3
ORD101630,2025-08-04,CUST1318,Customer 1318,42,Male,Gujarat,Ahmedabad,North,Consumer,Sports,Running Shoes,Cosco,4,6201.49,30,7441.79,17364.17,10907.78,6456.39,142.2,Debit Card,Mobile App,Delivered,No,7,2
ORD101631,2025-08-17,CUST1019,Customer 1019,49,Other,Uttar Pradesh,Lucknow,West,Home Office,Grocery,Tea,Tata,1,763.07,20,152.61,610.46,367.46,243,97.59,Net Banking,Social Media,Delivered,No,5,1
ORD101632,2025-06-08,CUST1161,Customer 1161,27,Female,Telangana,Hyderabad,East,Home Office,Home & Kitchen,Table,Bajaj,5,12539.14,10,6269.57,56426.13,37723.39,18702.74,144.81,Cash on Delivery,Website,Delivered,No,3,4
ORD101633,2024-05-12,CUST1463,Customer 1463,24,Male,Maharashtra,Mumbai,East,Home Office,Electronics,Headphones,Dell,2,107648.43,15,32294.53,183002.33,103003.68,79998.65,114.09,Net Banking,Website,Delivered,No,6,1
ORD101634,2024-12-10,CUST1185,Customer 1185,31,Other,Haryana,Gurgaon,Central,Home Office,Home & Kitchen,Cooker,Havells,1,10467.24,25,2616.81,7850.43,4430.29,3420.14,149.3,Debit Card,Marketplace,Delivered,No,3,4
ORD101635,2024-07-17,CUST1289,Customer 1289,37,Female,Uttar Pradesh,Prayagraj,South,Consumer,Beauty,Hair Dryer,Mamaearth,4,634.95,10,253.98,2285.82,1614.47,671.35,164.53,Credit Card,Mobile App,Cancelled,No,0,0
ORD101636,2025-02-06,CUST1308,Customer 1308,41,Male,Gujarat,Vadodara,North,Home Office,Home & Kitchen,Bedsheet,Ikea,2,18173.63,10,3634.73,32712.53,27365.38,5347.15,81.64,UPI,Mobile App,Delivered,No,4,1
